"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","experiment","experiment_color","sum.counts","subtype","subtype_color"
"355","p5","fv1_NS_p5c8r5_A04",4078,485095,74442,105748,3302,317759,338059,45,14956,"#FEE08B",0.153458600892609,639945678,0.000641198748629668,"SV","#00BFC4","p5","#FEE08B",485095,"Venous.Valve.2","#E6AB02"
"356","p5","fv1_NS_p5c8r6_M04",432,18599,10208,20768,11,90694,301688,8,18499,"#FEE08B",0.548846712188827,639945678,1.31112903576369e-05,"SV","#00BFC4","p5","#FEE08B",18599,NA,NA
"357","p5","fv1_NS_p5c8r8_E06",6069,500901,74174,98899,3797,281398,253109,29,5995,"#FEE08B",0.148081157753728,639945678,0.000666289772769391,"SV","#00BFC4","p5","#FEE08B",500901,"Mesenchymal.2","#7570B3"
"358","p5","fv1_NS_p5c9r1_B01",3746,381420,59021,75930,2738,351148,390279,40,18703,"#FEE08B",0.154740181427298,639945678,0.000503476402119785,"SV","#00BFC4","p5","#FEE08B",381420,"Venous.Valve.1","#66A61E"
"359","p5","fv1_NS_p5c9r3_J02",4636,643766,120612,128157,4503,339451,489907,57,15498,"#FEE08B",0.187353790041723,639945678,0.000816656203691868,"SV","#00BFC4","p5","#FEE08B",643766,"SVv","#E7298A"
"360","p5","fv1_NS_p5c9r4_F03",5584,513749,83400,106069,3366,404018,260419,57,9541,"#FEE08B",0.162336082406,639945678,0.000671927948896367,"SV","#00BFC4","p5","#FEE08B",513749,"SVv","#E7298A"
"361","p5","fv1_NS_p5c9r6_N04",3813,354942,63156,79419,3112,253853,286116,32,12017,"#FEE08B",0.177933296144159,639945678,0.000455693021095271,"SV","#00BFC4","p5","#FEE08B",354942,"Venous.Valve.1","#66A61E"
"362","p5","fv1_NS_p5c9r8_F06",4634,463778,60482,86357,3700,346814,347748,41,13621,"#FEE08B",0.130411533104201,639945678,0.000629733709611502,"SV","#00BFC4","p5","#FEE08B",463778,"SVv","#E7298A"
"363","p6","fv1_NS_p6c10r2_N07",5404,775125,68318,151509,5831,485260,296653,56,11903,"#E6F598",0.0881380422512498,639945678,0.00110312302365911,"CV","#F8766D","p6","#E6F598",775125,"Endocardial","#1B9E77"
"364","p6","fv1_NS_p6c10r7_H11",3979,543300,114756,139697,3428,505188,251497,60,14112,"#E6F598",0.211220320265047,639945678,0.000669074055520968,"CV","#F8766D","p6","#E6F598",543300,"Endocardial","#1B9E77"
"365","p6","fv1_NS_p6c11r2_O07",3984,455446,27345,132071,2433,826600,315993,64,15217,"#E6F598",0.0600400486556035,639945678,0.00066847294891248,"CV","#F8766D","p6","#E6F598",455446,"Venous.Valve.1","#66A61E"
"366","p6","fv1_NS_p6c11r4_F09",4942,844526,68237,152759,7368,581121,343968,72,20884,"#E6F598",0.0807991701854058,639945678,0.00121141630433208,"CV","#F8766D","p6","#E6F598",844526,"Endocardial","#1B9E77"
"367","p6","fv1_NS_p6c1r1_I06",3435,586221,42365,127813,4810,423825,313412,57,23788,"#E6F598",0.0722679672000832,639945678,0.000849037813631992,"CV","#F8766D","p6","#E6F598",586221,NA,NA
"368","p6","fv1_NS_p6c1r2_E07",6455,747025,57124,139762,6069,554069,335287,58,9006,"#E6F598",0.0764686590140892,639945678,0.00107678969840241,"CV","#F8766D","p6","#E6F598",747025,"Venous.Valve.2","#E6AB02"
"369","p6","fv1_NS_p6c1r5_H09",2195,438235,31898,84555,3872,118410,275935,34,38593,"#E6F598",0.0727874314009607,639945678,0.000634482698832595,"CV","#F8766D","p6","#E6F598",438235,NA,NA
"370","p6","fv1_NS_p6c1r6_C10",6516,675802,60568,119214,6127,359030,214711,47,7269,"#E6F598",0.0896238839186626,639945678,0.000960359648174314,"CV","#F8766D","p6","#E6F598",675802,"Venous.Valve.2","#E6AB02"
"371","p6","fv1_NS_p6c1r8_K11",4448,664510,65843,126519,4061,500148,314076,57,17220,"#E6F598",0.0990850401047388,639945678,0.000934501072735849,"CV","#F8766D","p6","#E6F598",664510,"Venous.Valve.2","#E6AB02"
"372","p6","fv1_NS_p6c2r1_J06",6559,1234602,88690,201237,11910,538709,423779,84,10386,"#E6F598",0.0718369158643838,639945678,0.00178716263471002,"CV","#F8766D","p6","#E6F598",1234602,NA,NA
"373","p6","fv1_NS_p6c2r5_I09",2731,868929,109572,197290,13454,213859,288585,45,20970,"#E6F598",0.126100061109711,639945678,0.00118494825701598,"CV","#F8766D","p6","#E6F598",868929,NA,NA
"374","p6","fv1_NS_p6c2r7_P10",3833,403983,115742,149127,1825,656886,315179,52,24427,"#E6F598",0.286502154793642,639945678,0.000450113465553015,"CV","#F8766D","p6","#E6F598",403983,"Endocardial","#1B9E77"
"375","p6","fv1_NS_p6c3r1_K06",4292,536221,62800,114950,2779,538915,299716,64,17840,"#E6F598",0.117115890649564,639945678,0.000739143158339339,"CV","#F8766D","p6","#E6F598",536221,"Endocardial","#1B9E77"
"376","p6","fv1_NS_p6c3r3_C08",6378,1122145,94014,208131,7302,664368,402846,85,11879,"#E6F598",0.083780616586983,639945678,0.00160374910762651,"CV","#F8766D","p6","#E6F598",1122145,"Endocardial","#1B9E77"
"377","p6","fv1_NS_p6c3r6_E10",4405,560097,96819,166700,3409,737772,354145,65,19770,"#E6F598",0.172861129411513,639945678,0.000723277945144263,"CV","#F8766D","p6","#E6F598",560097,"Endocardial","#1B9E77"
"378","p6","fv1_NS_p6c4r6_F10",3219,378476,91438,126695,3594,502832,251300,58,20251,"#E6F598",0.241595239856688,639945678,0.000448255653924257,"CV","#F8766D","p6","#E6F598",378476,NA,NA
"379","p6","fv1_NS_p6c5r5_L09",5203,483050,34238,81229,3257,299448,194006,43,9588,"#E6F598",0.0708787910154228,639945678,0.000700788801649366,"CV","#F8766D","p6","#E6F598",483050,"Endocardial","#1B9E77"
"380","p6","fv1_NS_p6c5r8_O11",2347,184228,57295,49053,983,174601,194845,21,20406,"#E6F598",0.311000499381202,639945678,0.000198286242497403,"CV","#F8766D","p6","#E6F598",184228,NA,NA
"381","p6","fv1_NS_p6c6r2_J07",3580,489474,45296,137865,2291,675999,295614,63,19924,"#E6F598",0.0925401553504374,639945678,0.00069353498261604,"CV","#F8766D","p6","#E6F598",489474,"Endocardial","#1B9E77"
"382","p6","fv1_NS_p6c6r8_P11",1230,819923,71489,365832,80270,178647,404756,39,30693,"#E6F598",0.0871898946608401,639945678,0.00116797491965515,"CV","#F8766D","p6","#E6F598",819923,NA,NA
"383","p6","fv1_NS_p6c7r3_F08",2873,256058,72485,137739,1671,590127,220777,40,24581,"#E6F598",0.283080395847816,639945678,0.000286731418446151,"CV","#F8766D","p6","#E6F598",256058,NA,NA
"384","p6","fv1_NS_p6c7r4_B09",5564,314486,31060,52093,2120,142723,82183,14,4145,"#E6F598",0.098764332911481,639945678,0.00044267030977041,"CV","#F8766D","p6","#E6F598",314486,"Venous.Valve.1","#66A61E"
"385","p6","fv1_NS_p6c8r1_P06",3840,690848,72105,136785,4200,535814,276896,60,25905,"#E6F598",0.104371728658113,639945678,0.000965786301897253,"CV","#F8766D","p6","#E6F598",690848,"Venous.Valve.2","#E6AB02"
"386","p6","fv1_NS_p6c8r8_B12",5962,937469,95339,181555,5946,583948,356726,74,16026,"#E6F598",0.101698296156993,639945678,0.00131398203567346,"CV","#F8766D","p6","#E6F598",937469,"Endocardial","#1B9E77"
"387","p6","fv1_NS_p6c9r1_A07",4803,1009684,68419,156771,7140,695583,416642,102,21889,"#E6F598",0.0677627851882371,639945678,0.00146848425358548,"CV","#F8766D","p6","#E6F598",1009684,NA,NA
"388","p6","fv1_NS_p6c9r6_K10",2590,366883,60923,128747,1907,481407,307157,32,33286,"#E6F598",0.166055663522158,639945678,0.000477804301274753,"CV","#F8766D","p6","#E6F598",366883,NA,NA
"389","p7","fv1_NS_p7c10r1_K12",4719,490936,73131,99567,2794,271151,191776,38,14229,"#ABDDA4",0.148962390209722,639945678,0.000652360762057769,"CV","#F8766D","p7","#ABDDA4",490936,"Venous.Valve.2","#E6AB02"
"390","p7","fv1_NS_p7c10r2_B13",3212,491942,51524,85168,3441,480460,324325,41,30425,"#ABDDA4",0.10473592415366,639945678,0.000687650232417125,"CV","#F8766D","p7","#ABDDA4",491942,NA,NA
"391","p7","fv1_NS_p7c10r4_C14",2705,529901,133548,176227,2915,695882,518792,68,46481,"#ABDDA4",0.252024434752907,639945678,0.000618796798349197,"CV","#F8766D","p7","#ABDDA4",529901,NA,NA
"392","p7","fv1_NS_p7c10r6_E15",2583,331413,147889,134502,1666,354588,419538,35,37454,"#ABDDA4",0.446237775826537,639945678,0.000286615385255651,"CV","#F8766D","p7","#ABDDA4",331413,NA,NA
"393","p7","fv1_NS_p7c10r7_O15",3302,985948,195439,198693,10575,370669,465373,63,21104,"#ABDDA4",0.198224449970992,639945678,0.00123333432092565,"CV","#F8766D","p7","#ABDDA4",985948,NA,NA
"394","p7","fv1_NS_p7c11r3_K13",408,173699,134969,33964,577,38901,653479,8,73236,"#ABDDA4",0.777028077306145,639945678,6.04974178294304e-05,"CV","#F8766D","p7","#ABDDA4",173699,NA,NA
"395","p7","fv1_NS_p7c11r4_D14",3433,1185156,133688,230118,14774,270362,462177,73,38175,"#ABDDA4",0.112802027749933,639945678,0.00163992330452767,"CV","#F8766D","p7","#ABDDA4",1185156,NA,NA
"396","p7","fv1_NS_p7c11r6_F15",7529,1063681,147348,178852,7066,525534,385839,75,9799,"#ABDDA4",0.138526494315495,639945678,0.00142949393721548,"CV","#F8766D","p7","#ABDDA4",1063681,NA,NA
"397","p7","fv1_NS_p7c12r4_E14",5497,732243,82902,135782,5388,569754,409972,64,27557,"#ABDDA4",0.113216514189962,639945678,0.00101347814603825,"CV","#F8766D","p7","#ABDDA4",732243,"Venous.Valve.2","#E6AB02"
"398","p7","fv1_NS_p7c12r5_P14",4861,389844,50799,62609,2480,182118,133688,30,8292,"#ABDDA4",0.130305968541263,639945678,0.000529473374439426,"CV","#F8766D","p7","#ABDDA4",389844,"Endocardial","#1B9E77"
"399","p7","fv1_NS_p7c1r1_F12",4514,584663,97876,101890,3572,263362,225921,50,14753,"#ABDDA4",0.167405838919172,639945678,0.000759957424636859,"CV","#F8766D","p7","#ABDDA4",584663,"Endocardial","#1B9E77"
"400","p7","fv1_NS_p7c1r8_B16",330,175720,76144,392307,60835,32864,267495,14,26791,"#ABDDA4",0.433325745504211,639945678,0.000155551482783345,"CV","#F8766D","p7","#ABDDA4",175720,NA,NA
"401","p7","fv1_NS_p7c2r3_E13",5079,610676,115747,117920,4107,320841,230188,36,16156,"#ABDDA4",0.189539133681363,639945678,0.000772635403913924,"CV","#F8766D","p7","#ABDDA4",610676,"Venous.Valve.2","#E6AB02"
"402","p7","fv1_NS_p7c2r4_L13",3748,697973,265660,138866,3648,293448,213848,48,27509,"#ABDDA4",0.380616442183294,639945678,0.000674781427651538,"CV","#F8766D","p7","#ABDDA4",697973,"SVv","#E7298A"
"403","p7","fv1_NS_p7c2r5_G14",4050,834462,207640,164337,4932,362341,347215,54,39099,"#ABDDA4",0.248830983316197,639945678,0.00097815727408268,"CV","#F8766D","p7","#ABDDA4",834462,"Endocardial","#1B9E77"
"404","p7","fv1_NS_p7c2r7_I15",4002,408190,166905,103720,1855,252379,199041,33,15262,"#ABDDA4",0.408890467674367,639945678,0.000376790492696011,"CV","#F8766D","p7","#ABDDA4",408190,NA,NA
"405","p7","fv1_NS_p7c3r2_N12",1460,148522,53060,282407,433,322415,318153,24,21057,"#ABDDA4",0.357253470866269,639945678,0.000149132517864636,"CV","#F8766D","p7","#ABDDA4",148522,NA,NA
"406","p7","fv1_NS_p7c3r7_J15",4986,567620,92084,117273,3351,403504,260446,52,13159,"#ABDDA4",0.16222825129488,639945678,0.000742414298118499,"CV","#F8766D","p7","#ABDDA4",567620,"Endocardial","#1B9E77"
"407","p7","fv1_NS_p7c3r8_D16",5212,869827,120455,172577,4494,532057,385974,76,22041,"#ABDDA4",0.138481560126324,639945678,0.00116936344425733,"CV","#F8766D","p7","#ABDDA4",869827,"Venous.Valve.2","#E6AB02"
"408","p7","fv1_NS_p7c4r5_I14",2136,979727,115025,280879,74695,157038,454402,47,29441,"#ABDDA4",0.117405154701259,639945678,0.00134908411317325,"CV","#F8766D","p7","#ABDDA4",979727,NA,NA
"409","p7","fv1_NS_p7c4r6_B15",5964,821872,131088,169158,5973,423455,318795,57,12812,"#ABDDA4",0.159499289427064,639945678,0.00107803553442853,"CV","#F8766D","p7","#ABDDA4",821872,"Venous.Valve.1","#66A61E"
"410","p7","fv1_NS_p7c4r7_K15",4346,828064,145308,181691,5449,525172,444455,71,29405,"#ABDDA4",0.175479190014298,639945678,0.0010654691744203,"CV","#F8766D","p7","#ABDDA4",828064,"Endocardial","#1B9E77"
"411","p7","fv1_NS_p7c5r6_C15",5613,702596,126766,119576,4160,286606,237637,40,8303,"#ABDDA4",0.180425166098298,639945678,0.000898812282075445,"CV","#F8766D","p7","#ABDDA4",702596,"Endocardial","#1B9E77"
"412","p7","fv1_NS_p7c6r4_O13",4908,681407,113172,167495,3848,570754,427476,55,16176,"#ABDDA4",0.166085760786138,639945678,0.000886975692389269,"CV","#F8766D","p7","#ABDDA4",681407,"SVv","#E7298A"
"413","p7","fv1_NS_p7c6r5_K14",5002,655351,131871,117127,3852,379276,254057,58,17557,"#ABDDA4",0.201221940608926,639945678,0.000817147693557563,"CV","#F8766D","p7","#ABDDA4",655351,"Endocardial","#1B9E77"
"414","p7","fv1_NS_p7c6r8_G16",11,16,6,14,0,20,526,0,1,"#ABDDA4",0.375,639945678,1.5626325899909e-08,"CV","#F8766D","p7","#ABDDA4",16,NA,NA
"415","p7","fv1_NS_p7c7r3_H13",5317,525247,90054,96378,3287,201538,170430,32,9078,"#ABDDA4",0.171450765068625,639945678,0.000679479449727682,"CV","#F8766D","p7","#ABDDA4",525247,"Endocardial","#1B9E77"
"416","p7","fv1_NS_p7c7r7_M15",3676,699549,161218,162190,5240,551071,417312,62,35438,"#ABDDA4",0.230459910599543,639945678,0.00084024855034448,"CV","#F8766D","p7","#ABDDA4",699549,"Venous.Valve.1","#66A61E"
"417","p7","fv1_NS_p7c8r8_I16",3891,646511,236573,174555,3268,575042,497794,59,33809,"#ABDDA4",0.365922621579525,639945678,0.000639902222638211,"CV","#F8766D","p7","#ABDDA4",646511,"Endocardial","#1B9E77"
"418","p7","fv1_NS_p7c9r1_J12",4665,755762,117424,136055,5411,414250,353576,48,19372,"#ABDDA4",0.155371664624578,639945678,0.00099628104479299,"CV","#F8766D","p7","#ABDDA4",755762,"Endocardial","#1B9E77"
"419","p7","fv1_NS_p7c9r4_B14",5858,1201281,148183,252304,9715,426775,388811,80,14675,"#ABDDA4",0.123354152775246,639945678,0.00164248442850523,"CV","#F8766D","p7","#ABDDA4",1201281,NA,NA
"420","p8","fv1_NS_p8c10r1_F17",1882,108147,28926,69332,708,330267,241713,22,13783,"#66C2A5",0.267469277927266,639945678,0.000123769737774282,"CV","#F8766D","p8","#66C2A5",108147,NA,NA
"421","p8","fv1_NS_p8c10r2_B18",4002,254698,13557,48673,2417,204133,169066,27,6271,"#66C2A5",0.0532277442304219,639945678,0.000376661193897343,"CV","#F8766D","p8","#66C2A5",254698,"Endocardial","#1B9E77"
"422","p8","fv1_NS_p8c10r3_N18",4295,247775,27242,57145,2032,225661,148205,24,6919,"#66C2A5",0.109946524064171,639945678,0.000344474963847707,"CV","#F8766D","p8","#66C2A5",247775,"Endocardial","#1B9E77"
"423","p8","fv1_NS_p8c10r4_J19",7089,591977,57003,105736,4191,315090,221814,52,3491,"#66C2A5",0.0962925924486931,639945678,0.000835190687344278,"CV","#F8766D","p8","#66C2A5",591977,"Endocardial","#1B9E77"
"424","p8","fv1_NS_p8c10r6_B21",4904,392041,42388,70980,3237,279737,197602,28,8408,"#66C2A5",0.108121344451218,639945678,0.000546037502620833,"CV","#F8766D","p8","#66C2A5",392041,"SVv","#E7298A"
"425","p8","fv1_NS_p8c10r7_N21",4403,247334,32505,52481,1503,209425,238389,18,4183,"#66C2A5",0.131421478648306,639945678,0.000335566918564845,"CV","#F8766D","p8","#66C2A5",247334,"Endocardial","#1B9E77"
"426","p8","fv1_NS_p8c11r6_C21",3260,214704,35244,55569,1334,130801,176512,12,8034,"#66C2A5",0.164151576123407,639945678,0.000280332480507739,"CV","#F8766D","p8","#66C2A5",214704,NA,NA
"427","p8","fv1_NS_p8c11r8_K22",1148,20528,1510,12914,212,28855,193883,3,7210,"#66C2A5",0.0735580670303975,639945678,2.97168593640373e-05,"CV","#F8766D","p8","#66C2A5",20528,NA,NA
"428","p8","fv1_NS_p8c12r1_H17",2951,170643,9009,44998,976,248759,179223,27,7917,"#66C2A5",0.0527944304776639,639945678,0.00025250410842903,"CV","#F8766D","p8","#66C2A5",170643,NA,NA
"429","p8","fv1_NS_p8c12r2_D18",2562,121104,23792,49972,672,259219,201515,17,6123,"#66C2A5",0.196459241643546,639945678,0.000152032681339676,"CV","#F8766D","p8","#66C2A5",121104,NA,NA
"430","p8","fv1_NS_p8c12r3_P18",2653,129478,23880,44420,1306,237393,189342,24,8367,"#66C2A5",0.18443287662769,639945678,0.000164975344944196,"CV","#F8766D","p8","#66C2A5",129478,NA,NA
"431","p8","fv1_NS_p8c12r5_H20",1701,67511,17494,33556,409,130398,186121,11,8952,"#66C2A5",0.25912814208055,639945678,7.81488589157719e-05,"CV","#F8766D","p8","#66C2A5",67511,NA,NA
"432","p8","fv1_NS_p8c1r4_A19",4601,306455,13911,61002,2098,197612,124811,32,5432,"#66C2A5",0.0453932877583985,639945678,0.000456916116250761,"CV","#F8766D","p8","#66C2A5",306455,"Endocardial","#1B9E77"
"433","p8","fv1_NS_p8c1r5_M19",4400,256475,20332,51880,2077,178176,169634,17,5776,"#66C2A5",0.0792747831172629,639945678,0.000368853600999364,"CV","#F8766D","p8","#66C2A5",256475,"Mesenchymal.2","#7570B3"
"434","p8","fv1_NS_p8c1r6_I20",4041,160628,34197,59591,1319,228258,143724,16,4720,"#66C2A5",0.212895634634061,639945678,0.000197514173111535,"CV","#F8766D","p8","#66C2A5",160628,"Endocardial","#1B9E77"
"435","p8","fv1_NS_p8c2r5_N19",5668,179279,19687,30798,1303,83632,116200,16,1965,"#66C2A5",0.109812080611784,639945678,0.000249313057325229,"CV","#F8766D","p8","#66C2A5",179279,NA,NA
"436","p8","fv1_NS_p8c2r8_B22",3780,52357,8411,10510,266,40143,64147,4,908,"#66C2A5",0.160647095899307,639945678,6.86657384058043e-05,"CV","#F8766D","p8","#66C2A5",52357,NA,NA
"437","p8","fv1_NS_p8c3r3_G18",3198,123912,8512,36349,636,227511,162200,20,3373,"#66C2A5",0.0686939118083801,639945678,0.000180291945873101,"CV","#F8766D","p8","#66C2A5",123912,NA,NA
"438","p8","fv1_NS_p8c3r4_C19",3109,90208,18435,35485,518,167388,136452,10,4156,"#66C2A5",0.204361032280951,639945678,0.000112138296497366,"CV","#F8766D","p8","#66C2A5",90208,NA,NA
"439","p8","fv1_NS_p8c3r6_K20",4257,295748,33287,56688,2693,243379,178865,19,8510,"#66C2A5",0.112551902295197,639945678,0.000409935222547175,"CV","#F8766D","p8","#66C2A5",295748,"Endocardial","#1B9E77"
"440","p8","fv1_NS_p8c3r8_C22",4084,183042,17382,43911,1226,175894,198784,23,5129,"#66C2A5",0.0949618120431376,639945678,0.000258789626980005,"CV","#F8766D","p8","#66C2A5",183042,"Venous.Valve.2","#E6AB02"
"441","p8","fv1_NS_p8c4r2_L17",5964,374000,29740,73557,3624,269499,203842,25,4453,"#66C2A5",0.0795187165775401,639945678,0.00053763396275941,"CV","#F8766D","p8","#66C2A5",374000,"Venous.Valve.2","#E6AB02"
"442","p8","fv1_NS_p8c4r3_H18",4797,230474,25794,43175,1487,197423,173222,21,3728,"#66C2A5",0.111917179378151,639945678,0.000319722637956099,"CV","#F8766D","p8","#66C2A5",230474,"SVv","#E7298A"
"443","p8","fv1_NS_p8c4r6_L20",6099,333384,40935,67953,2324,305139,171646,35,4840,"#66C2A5",0.122786336476856,639945678,0.000456748950093067,"CV","#F8766D","p8","#66C2A5",333384,"Venous.Valve.2","#E6AB02"
"444","p8","fv1_NS_p8c4r8_D22",275,3896,849,3315,66,2689,192391,0,4088,"#66C2A5",0.217915811088296,639945678,4.76128223170225e-06,"CV","#F8766D","p8","#66C2A5",3896,NA,NA
"445","p8","fv1_NS_p8c5r4_E19",3396,134489,34368,47322,695,215407,178819,23,4971,"#66C2A5",0.255545063165017,639945678,0.000156418254472879,"CV","#F8766D","p8","#66C2A5",134489,NA,NA
"446","p8","fv1_NS_p8c5r7_I21",4630,239459,28166,46099,1103,244689,220307,27,4119,"#66C2A5",0.11762347625272,639945678,0.000330047713265613,"CV","#F8766D","p8","#66C2A5",239459,"SVv","#E7298A"
"447","p8","fv1_NS_p8c6r1_B17",1723,34982,9871,16827,213,104553,170292,11,4584,"#66C2A5",0.282173689325939,639945678,3.92368421544553e-05,"CV","#F8766D","p8","#66C2A5",34982,NA,NA
"448","p8","fv1_NS_p8c6r7_J21",4853,179903,19260,38689,1404,137813,214173,14,4257,"#66C2A5",0.107057692200797,639945678,0.0002509537760369,"CV","#F8766D","p8","#66C2A5",179903,"Endocardial","#1B9E77"
"449","p8","fv1_NS_p8c6r8_F22",2686,102656,16433,44548,510,222762,198092,12,10939,"#66C2A5",0.160078319825436,639945678,0.000134710961370632,"CV","#F8766D","p8","#66C2A5",102656,NA,NA
"450","p8","fv1_NS_p8c7r1_C17",5309,393826,31263,78651,2958,275091,178116,37,8987,"#66C2A5",0.0793827731028424,639945678,0.000566196383837481,"CV","#F8766D","p8","#66C2A5",393826,"Endocardial","#1B9E77"
"451","p8","fv1_NS_p8c7r3_K18",4312,220582,23238,52676,1328,193465,139226,20,6482,"#66C2A5",0.105348577853134,639945678,0.00030826679590179,"CV","#F8766D","p8","#66C2A5",220582,"Mesenchymal.2","#7570B3"
"452","p8","fv1_NS_p8c7r5_C20",4158,263439,28515,67509,2821,239910,125990,36,7722,"#66C2A5",0.108241376561557,639945678,0.000366944425215232,"CV","#F8766D","p8","#66C2A5",263439,"Endocardial","#1B9E77"
"453","p8","fv1_NS_p8c8r1_D17",3101,259799,16435,69786,2551,287504,193575,32,9978,"#66C2A5",0.0632604436506684,639945678,0.000380128280408343,"CV","#F8766D","p8","#66C2A5",259799,NA,NA
"454","p8","fv1_NS_p8c8r3_L18",5950,340648,45193,67405,2086,227992,141929,26,3597,"#66C2A5",0.132667739132477,639945678,0.000461439403287356,"CV","#F8766D","p8","#66C2A5",340648,"Venous.Valve.2","#E6AB02"
"455","p8","fv1_NS_p8c8r4_H19",3058,115052,33519,33729,669,166794,162287,20,6267,"#66C2A5",0.29133782985085,639945678,0.00012738197779627,"CV","#F8766D","p8","#66C2A5",115052,NA,NA
"456","p8","fv1_NS_p8c8r6_P20",367,29202,21270,6724,96,15953,197242,4,16638,"#66C2A5",0.728374768851449,639945678,1.23939142581131e-05,"CV","#F8766D","p8","#66C2A5",29202,NA,NA
"457","p8","fv1_NS_p8c8r8_H22",2189,64770,3378,13045,369,60193,174156,7,5092,"#66C2A5",0.0521537748957851,639945678,9.59226708776573e-05,"CV","#F8766D","p8","#66C2A5",64770,NA,NA
"458","p8","fv1_NS_p8c9r5_E20",5069,243033,22030,47091,2124,195612,104874,27,5498,"#66C2A5",0.0906461262462299,639945678,0.000345212432248054,"CV","#F8766D","p8","#66C2A5",243033,"Endocardial","#1B9E77"
"459","p9","fv1_NS_p9c10r1_E23",4874,265993,20270,53037,2108,136485,115451,27,4704,"#3288BD",0.0762050129138737,639945678,0.000383812425916119,"CV","#F8766D","p9","#3288BD",265993,"SVv","#E7298A"
"460","p9","fv1_NS_p9c10r4_I05",4902,390714,35331,66846,2254,276708,205591,3,9335,"#3288BD",0.0904267571676469,639945678,0.000554986134857161,"CV","#F8766D","p9","#3288BD",390714,"Endocardial","#1B9E77"
"461","p9","fv1_NS_p9c10r7_M07",1767,231909,60112,72716,3200,79169,233069,2,15614,"#3288BD",0.259205119249361,639945678,0.000268351803380029,"CV","#F8766D","p9","#3288BD",231909,NA,NA
"462","p9","fv1_NS_p9c11r2_B24",3949,104417,12150,24788,783,78121,96898,14,3680,"#3288BD",0.116360362776176,639945678,0.00014415507509502,"CV","#F8766D","p9","#3288BD",104417,"Venous.Valve.1","#66A61E"
"463","p9","fv1_NS_p9c11r6_B07",5364,907388,97705,167005,4201,598043,349280,12,17860,"#3288BD",0.107677200932787,639945678,0.00126341041097566,"CV","#F8766D","p9","#3288BD",907388,"Endocardial","#1B9E77"
"464","p9","fv1_NS_p9c11r7_N07",5100,716145,71429,139450,4302,529477,319798,10,11447,"#3288BD",0.0997409742440428,639945678,0.00100631012746955,"CV","#F8766D","p9","#3288BD",716145,"Endocardial","#1B9E77"
"465","p9","fv1_NS_p9c11r8_I08",4661,690097,75038,150934,5944,519257,291787,6,13933,"#3288BD",0.108735438641234,639945678,0.000960055069595067,"CV","#F8766D","p9","#3288BD",690097,"Venous.Valve.2","#E6AB02"
"466","p9","fv1_NS_p9c1r1_L22",3014,36561,2999,8719,236,42767,39547,5,925,"#3288BD",0.0820272968463664,639945678,5.24420045524554e-05,"CV","#F8766D","p9","#3288BD",36561,NA,NA
"467","p9","fv1_NS_p9c1r3_D24",2140,14127,2479,3462,82,18770,16507,3,824,"#3288BD",0.175479578112834,639945678,1.82011196816489e-05,"CV","#F8766D","p9","#3288BD",14127,NA,NA
"468","p9","fv1_NS_p9c1r4_P24",5,5,1,0,0,2,63,0,0,"#3288BD",0.2,639945678,6.25053053759927e-09,"CV","#F8766D","p9","#3288BD",5,NA,NA
"469","p9","fv1_NS_p9c1r7_D07",4565,698110,76756,129961,4392,501398,333000,7,15465,"#3288BD",0.109948288951598,639945678,0.000969866582103407,"CV","#F8766D","p9","#3288BD",698110,"Endocardial","#1B9E77"
"470","p9","fv1_NS_p9c2r3_E24",4596,64510,6853,12807,384,39536,41184,3,954,"#3288BD",0.10623159200124,639945678,9.00874941330843e-05,"CV","#F8766D","p9","#3288BD",64510,NA,NA
"471","p9","fv1_NS_p9c2r5_M05",4627,582064,71664,98537,3270,424109,270435,4,11276,"#3288BD",0.123120481596525,639945678,0.000796828898251389,"CV","#F8766D","p9","#3288BD",582064,"Endocardial","#1B9E77"
"472","p9","fv1_NS_p9c2r7_E07",4814,453550,61228,93481,3666,371586,277452,2,7973,"#3288BD",0.134997243964282,639945678,0.000612613348799584,"CV","#F8766D","p9","#3288BD",453550,"Endocardial","#1B9E77"
"473","p9","fv1_NS_p9c2r8_A08",4957,630828,85728,126932,4678,399754,301754,3,11260,"#3288BD",0.135897582225266,639945678,0.000850937262513951,"CV","#F8766D","p9","#3288BD",630828,"Endocardial","#1B9E77"
"474","p9","fv1_NS_p9c3r1_N22",3934,150207,13638,38332,968,134827,112473,12,3588,"#3288BD",0.090794703309433,639945678,0.000213355901325651,"CV","#F8766D","p9","#3288BD",150207,"Venous.Valve.2","#E6AB02"
"475","p9","fv1_NS_p9c3r3_F24",4226,43961,4949,7465,412,20081,19310,1,738,"#3288BD",0.11257705693683,639945678,6.09571665481923e-05,"CV","#F8766D","p9","#3288BD",43961,NA,NA
"476","p9","fv1_NS_p9c3r4_B05",4480,213579,25430,43057,1678,152198,158112,1,3990,"#3288BD",0.119066013044354,639945678,0.000293907844415853,"CV","#F8766D","p9","#3288BD",213579,"Endocardial","#1B9E77"
