"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","subtype","subtype_color"
"370","p1","fv1_NS_p1c3r8_G06",5348,690535,57077,116092,7603,505526,296236,28,11016,"#9E0142",0.0826562013511263,639945678,0.000988778178263261,"SV","#00BFC4","SVc","#77CFF4"
"371","p1","fv1_NS_p1c4r3_L02",6321,701668,60218,133824,6826,406704,242689,20,5152,"#9E0142",0.0858212145915162,639945678,0.00100124482773811,"SV","#00BFC4","SVc","#77CFF4"
"372","p1","fv1_NS_p1c6r5_F04",7302,817718,74374,164211,6882,513180,256068,19,5816,"#9E0142",0.09095311586635,639945678,0.00116008070624962,"SV","#00BFC4","SVc","#77CFF4"
"373","p1","fv1_NS_p1c7r2_C02",3987,510378,28740,95140,3170,510586,279729,23,16575,"#9E0142",0.0563112046365635,639945678,0.000752004030598497,"SV","#00BFC4","SVc","#77CFF4"
"374","p1","fv1_NS_p1c7r6_C05",4940,637217,49294,125116,5072,541183,269389,23,10746,"#9E0142",0.0773582625698938,639945678,0.00091777838924878,"SV","#00BFC4","SVc","#77CFF4"
"375","p1","fv1_NS_p1c8r1_H01",3782,186737,16257,48567,1771,303100,464426,10,7305,"#9E0142",0.0870582691164579,639945678,0.000266316859700577,"SV","#00BFC4","SVc","#77CFF4"
"376","p1","fv1_NS_p1c8r2_D02",5123,621158,62134,112946,4310,333019,200258,20,7014,"#9E0142",0.100029300113659,639945678,0.000872692508443795,"SV","#00BFC4","SVc","#77CFF4"
"377","p1","fv1_NS_p1c8r3_P02",4252,177330,13382,29027,2047,44667,211755,3,3076,"#9E0142",0.0754638245079795,639945678,0.000256118293095575,"SV","#00BFC4","CV1","#8D71FC"
"378","p1","fv1_NS_p1c8r6_D05",5816,761650,67550,132052,6102,437770,253954,23,8772,"#9E0142",0.0886890303945382,639945678,0.00108331911746873,"SV","#00BFC4","SVc","#77CFF4"
"379","p1","fv1_NS_p1c8r8_L06",5228,782200,67448,131756,7178,533295,284273,24,14417,"#9E0142",0.0862285860393761,639945678,0.00111550619582557,"SV","#00BFC4","SVc","#77CFF4"
"380","p1","fv1_NS_p1c9r1_I01",6150,634102,45771,130677,4772,483171,303111,14,8278,"#9E0142",0.0721823933688902,639945678,0.000918423302858407,"SV","#00BFC4","SVc","#77CFF4"
"381","p1","fv1_NS_p1c9r2_E02",7054,561950,48469,102058,4845,249849,190551,20,3666,"#9E0142",0.0862514458581724,639945678,0.000801673607959796,"SV","#00BFC4","CV1","#8D71FC"
"382","p10","fv1_NS_p10c10r1_C09",4779,591563,74943,126569,4375,487894,198605,3,12563,"#5E4FA2",0.126686422240742,639945678,0.000806525888812804,"CV","#F8766D","CV1","#8D71FC"
"383","p10","fv1_NS_p10c10r2_O09",4721,550657,81047,116286,5193,274161,167868,1,9202,"#5E4FA2",0.147182365792136,639945678,0.000733186479853987,"CV","#F8766D","CV1","#8D71FC"
"384","p10","fv1_NS_p10c10r4_F11",5912,703993,91589,112158,6158,286371,203872,10,7922,"#5E4FA2",0.13009930496468,639945678,0.000955899074156497,"CV","#F8766D","CV1","#8D71FC"
"385","p10","fv1_NS_p10c10r5_B12",7484,1210034,184952,210419,12761,369876,290464,4,6063,"#5E4FA2",0.152848597642711,639945678,0.00159878838690908,"CV","#F8766D","CV1","#8D71FC"
"386","p10","fv1_NS_p10c10r7_H13",4534,132768,10907,35323,1496,48723,30577,1,2357,"#5E4FA2",0.0821508194745722,639945678,0.000190383775655945,"CV","#F8766D","CV1","#8D71FC"
"387","p10","fv1_NS_p10c11r1_D09",6760,1182717,175166,190051,11171,413344,284138,11,6702,"#5E4FA2",0.148104745260278,639945678,0.00157151122238441,"CV","#F8766D","CV1","#8D71FC"
"388","p10","fv1_NS_p10c11r3_L10",3904,194402,40498,69241,1760,409976,163089,4,6196,"#5E4FA2",0.208320902048333,639945678,0.000240420050494849,"CV","#F8766D","SVc","#77CFF4"
"389","p10","fv1_NS_p10c11r4_G11",5503,201841,28373,40886,1737,132704,79627,1,2029,"#5E4FA2",0.140571043544176,639945678,0.000270980430341572,"CV","#F8766D","CV1","#8D71FC"
"390","p10","fv1_NS_p10c11r5_C12",6037,246984,38422,46955,2343,100028,85772,1,1462,"#5E4FA2",0.155564732938166,639945678,0.000325779310026864,"CV","#F8766D","CV1","#8D71FC"
"391","p10","fv1_NS_p10c11r6_O12",5675,593683,89797,103288,5710,240128,176378,0,6040,"#5E4FA2",0.151254120464962,639945678,0.000786651499196434,"CV","#F8766D","CV1","#8D71FC"
"392","p10","fv1_NS_p10c11r7_I13",5417,246129,23382,47023,2289,124231,61526,1,3335,"#5E4FA2",0.0949989639579245,639945678,0.000347936098521684,"CV","#F8766D","CV1","#8D71FC"
"393","p10","fv1_NS_p10c12r1_E09",6074,1098234,170091,184104,12061,497822,286996,8,9863,"#5E4FA2",0.154876829528133,639945678,0.00144783953577066,"CV","#F8766D","CV1","#8D71FC"
"394","p10","fv1_NS_p10c12r2_A10",5753,731428,113846,132796,7004,420660,244502,6,7772,"#5E4FA2",0.155648949725742,639945678,0.000963940341354497,"CV","#F8766D","CV1","#8D71FC"
"395","p10","fv1_NS_p10c12r4_H11",5926,604506,90250,113936,5032,287023,198164,3,7399,"#5E4FA2",0.149295457778748,639945678,0.000802825559556242,"CV","#F8766D","CV2","#F69BEB"
"396","p10","fv1_NS_p10c12r6_P12",6143,861779,131515,148698,8019,363075,245411,12,8065,"#5E4FA2",0.152608731472918,639945678,0.00113958537976866,"CV","#F8766D","CV1","#8D71FC"
"397","p10","fv1_NS_p10c1r2_F09",6069,1629378,293747,269745,17449,496219,364842,13,10756,"#5E4FA2",0.180281678039104,639945678,0.00208176517469494,"CV","#F8766D","CV1","#8D71FC"
"398","p10","fv1_NS_p10c1r5_I11",6253,1594835,288211,274487,12238,715543,434160,13,11975,"#5E4FA2",0.1807152464048,639945678,0.00203665954764409,"CV","#F8766D","CV2","#F69BEB"
"399","p10","fv1_NS_p10c1r6_E12",5751,1467021,270286,223634,9818,500242,378495,3,14722,"#5E4FA2",0.184241398044063,639945678,0.00186573719928318,"CV","#F8766D","CV1","#8D71FC"
"400","p10","fv1_NS_p10c2r1_K08",4176,439226,65202,89774,2621,455461,179596,2,11484,"#5E4FA2",0.148447496277543,639945678,0.000584050764508737,"CV","#F8766D","SVc","#77CFF4"
"401","p10","fv1_NS_p10c2r2_G09",4808,651528,100074,115205,6180,258704,179648,1,9486,"#5E4FA2",0.153598924374701,639945678,0.000860830845020311,"CV","#F8766D","CV1","#8D71FC"
"402","p10","fv1_NS_p10c2r3_C10",6080,837043,138208,131516,8074,260562,190560,2,5869,"#5E4FA2",0.165114575953685,639945678,0.00109058589822897,"CV","#F8766D","CV1","#8D71FC"
"403","p10","fv1_NS_p10c2r6_F12",6267,1040255,189526,173456,11251,349270,271217,5,8773,"#5E4FA2",0.182191866417369,639945678,0.00132720128892916,"CV","#F8766D","CV1","#8D71FC"
"404","p10","fv1_NS_p10c2r8_L13",6699,770108,118415,139887,8531,243763,166005,7,5067,"#5E4FA2",0.153764147366343,639945678,0.00101712469158544,"CV","#F8766D","CV1","#8D71FC"
"405","p10","fv1_NS_p10c3r1_L08",5940,921670,140562,148221,6483,406610,278875,3,8786,"#5E4FA2",0.152507947530027,639945678,0.00121881274486657,"CV","#F8766D","Arterial","#F27A81"
"406","p10","fv1_NS_p10c3r2_H09",6174,961667,150665,167045,7497,396037,277504,5,8626,"#5E4FA2",0.15667065626667,639945678,0.00126537960777384,"CV","#F8766D","CV1","#8D71FC"
"407","p10","fv1_NS_p10c3r4_O10",5369,616678,83548,103837,5540,308592,214980,3,7824,"#5E4FA2",0.135480753326696,639945678,0.000832274146760903,"CV","#F8766D","CV2","#F69BEB"
"408","p10","fv1_NS_p10c3r6_G12",6816,1122044,197131,196831,9960,410073,284014,3,7653,"#5E4FA2",0.175689188659268,639945678,0.00144275234405944,"CV","#F8766D","CV2","#F69BEB"
"409","p10","fv1_NS_p10c4r3_E10",5331,750777,103325,133038,7048,326816,216138,3,10811,"#5E4FA2",0.137624088111383,639945678,0.00101052701343951,"CV","#F8766D","CV1","#8D71FC"
"410","p10","fv1_NS_p10c4r4_P10",5271,556712,82299,85259,3236,314385,174134,5,7849,"#5E4FA2",0.14783047608099,639945678,0.000740679806681466,"CV","#F8766D","CV1","#8D71FC"
"411","p10","fv1_NS_p10c4r5_L11",7304,1108642,164070,202522,10525,391010,293155,6,5379,"#5E4FA2",0.147991867528021,639945678,0.00147345403473886,"CV","#F8766D","SVc","#77CFF4"
"412","p10","fv1_NS_p10c4r6_H12",5713,746289,108895,140423,6799,300130,213085,6,9739,"#5E4FA2",0.145915322348313,639945678,0.000994837369763468,"CV","#F8766D","CV1","#8D71FC"
"413","p10","fv1_NS_p10c4r7_C13",6483,431539,39188,85904,4373,187463,87801,2,3318,"#5E4FA2",0.0908098688646913,639945678,0.000612684144123743,"CV","#F8766D","CV1","#8D71FC"
"414","p10","fv1_NS_p10c5r1_N08",5978,650026,108068,114933,6243,219317,183879,4,5340,"#5E4FA2",0.166251811466003,639945678,0.000846014856010768,"CV","#F8766D","CV1","#8D71FC"
"415","p10","fv1_NS_p10c5r2_J09",7282,1205720,218625,200738,11601,350711,294185,10,4649,"#5E4FA2",0.181323192781077,639945678,0.00153955500321434,"CV","#F8766D","CV1","#8D71FC"
"416","p10","fv1_NS_p10c5r3_F10",6388,872229,155238,140525,6775,349444,233947,1,6722,"#5E4FA2",0.177978489593903,639945678,0.00111885680973101,"CV","#F8766D","CV1","#8D71FC"
"417","p10","fv1_NS_p10c5r4_A11",6729,968102,152048,154598,9544,335114,268548,8,7334,"#5E4FA2",0.157057830683131,639945678,0.00127325185919835,"CV","#F8766D","CV1","#8D71FC"
"418","p10","fv1_NS_p10c5r5_M11",5051,537726,74853,95286,5239,248033,170824,1,8987,"#5E4FA2",0.13920286539985,639945678,0.000722683058384632,"CV","#F8766D","CV1","#8D71FC"
"419","p10","fv1_NS_p10c5r6_I12",5513,527536,85055,94434,4412,222613,141082,6,6710,"#5E4FA2",0.16123070273877,639945678,0.000690858500663971,"CV","#F8766D","SVc","#77CFF4"
"420","p10","fv1_NS_p10c6r1_O08",6444,795655,126396,136003,8973,276256,220158,2,5889,"#5E4FA2",0.158857796406734,639945678,0.00104449770053006,"CV","#F8766D","CV1","#8D71FC"
"421","p10","fv1_NS_p10c6r2_K09",5316,427657,62652,79488,4936,200447,130591,6,5178,"#5E4FA2",0.146500583411472,639945678,0.000569983209289804,"CV","#F8766D","Arterial","#F27A81"
"422","p10","fv1_NS_p10c6r5_N11",6040,545262,97090,99291,5129,190443,150534,1,3989,"#5E4FA2",0.178061188933027,639945678,0.000699727632035629,"CV","#F8766D","CV2","#F69BEB"
"423","p10","fv1_NS_p10c6r6_J12",6092,757655,116338,136225,8474,285133,217089,5,6939,"#5E4FA2",0.15355009865968,639945678,0.00100094696156205,"CV","#F8766D","CV1","#8D71FC"
"424","p10","fv1_NS_p10c6r8_O13",5962,204606,18263,41168,2162,88965,39661,0,2330,"#5E4FA2",0.0892593570081034,639945678,0.000291091523997089,"CV","#F8766D","CV1","#8D71FC"
"425","p10","fv1_NS_p10c7r1_P08",6156,735717,113987,129764,7563,237536,181945,2,5399,"#5E4FA2",0.154933214809499,639945678,0.000970411760976564,"CV","#F8766D","CV1","#8D71FC"
"426","p10","fv1_NS_p10c7r3_H10",6015,714081,115996,122852,5250,297462,224454,2,7125,"#5E4FA2",0.162440955577869,639945678,0.000933535063129654,"CV","#F8766D","CV2","#F69BEB"
"427","p10","fv1_NS_p10c7r4_C11",5453,642960,97779,115738,5769,297239,189046,4,7294,"#5E4FA2",0.152076334453154,639945678,0.000851052859948576,"CV","#F8766D","CV1","#8D71FC"
"428","p10","fv1_NS_p10c7r6_K12",5156,617324,93813,116869,5229,295778,179637,4,9204,"#5E4FA2",0.15196720036804,639945678,0.000817255252564042,"CV","#F8766D","CV1","#8D71FC"
"429","p10","fv1_NS_p10c7r7_E13",5656,275799,23733,49516,2719,108745,55507,1,2912,"#5E4FA2",0.0860517985924532,639945678,0.000393715085415192,"CV","#F8766D","CV1","#8D71FC"
"430","p10","fv1_NS_p10c8r1_A09",5545,639102,93341,115205,4836,268202,174421,10,6490,"#5E4FA2",0.146050239241936,639945678,0.000851964467139865,"CV","#F8766D","CV1","#8D71FC"
"431","p10","fv1_NS_p10c8r5_P11",6525,715401,110433,127238,6917,248198,182209,7,4280,"#5E4FA2",0.154365174216978,639945678,0.000944280803545028,"CV","#F8766D","CV1","#8D71FC"
"432","p10","fv1_NS_p10c8r7_F13",5677,129346,10987,28020,1348,56989,22486,0,1627,"#5E4FA2",0.0849427117962674,639945678,0.000184913790895358,"CV","#F8766D","SVc","#77CFF4"
"433","p10","fv1_NS_p10c8r8_A14",6622,327864,32661,61457,2937,132199,66711,1,2372,"#5E4FA2",0.0996175243393602,639945678,0.000461055919089293,"CV","#F8766D","CV1","#8D71FC"
"434","p10","fv1_NS_p10c9r1_B09",4129,295248,49717,55443,1982,171537,101835,1,7143,"#5E4FA2",0.16839064108817,639945678,0.000383493542406965,"CV","#F8766D","SVc","#77CFF4"
"435","p10","fv1_NS_p10c9r2_N09",7455,1129827,188408,190954,13433,454431,281251,9,4170,"#5E4FA2",0.166758273611801,639945678,0.00146848985658454,"CV","#F8766D","CV1","#8D71FC"
"436","p10","fv1_NS_p10c9r3_J10",6469,950152,153798,171944,8107,292621,253911,7,6343,"#5E4FA2",0.161866732901683,639945678,0.00124255156800657,"CV","#F8766D","CV1","#8D71FC"
"437","p10","fv1_NS_p10c9r4_E11",5083,488423,63445,80055,3896,257100,160997,2,7436,"#5E4FA2",0.129897650192559,639945678,0.00066357032679476,"CV","#F8766D","CV2","#F69BEB"
"438","p10","fv1_NS_p10c9r5_A12",6460,944276,151098,168190,9304,322468,246765,3,5960,"#5E4FA2",0.160014656731718,639945678,0.0012376081399077,"CV","#F8766D","CV1","#8D71FC"
"439","p10","fv1_NS_p10c9r6_M12",6739,784587,130132,138594,8203,242660,184773,3,4724,"#5E4FA2",0.165860510051785,639945678,0.00102141292614821,"CV","#F8766D","CV1","#8D71FC"
"440","p2","fv1_NS_p2c10r7_P11",4815,451854,44124,87676,3182,543473,226264,16,10398,"#D53E4F",0.097651011167324,639945678,0.000636672316034592,"SV","#00BFC4","SVc","#77CFF4"
"441","p2","fv1_NS_p2c11r1_J07",5393,845215,72477,156129,8543,539205,286561,26,22514,"#D53E4F",0.0857497796418663,639945678,0.00120587052573951,"SV","#00BFC4","SVc","#77CFF4"
"442","p2","fv1_NS_p2c11r2_F08",5187,753271,50810,138418,6140,455792,265029,17,14434,"#D53E4F",0.0674524839002165,639945678,0.00109637322808975,"SV","#00BFC4","SVc","#77CFF4"
"443","p2","fv1_NS_p2c11r8_M12",6360,713768,60415,138710,6372,387257,227841,28,6203,"#D53E4F",0.0846423487743917,639945678,0.00101980338889684,"SV","#00BFC4","SVc","#77CFF4"
"444","p2","fv1_NS_p2c12r1_K07",5853,999975,82033,186259,10651,432134,267940,19,12562,"#D53E4F",0.0820350508762719,639945678,0.00143214015908977,"SV","#00BFC4","SVc","#77CFF4"
"445","p2","fv1_NS_p2c12r2_G08",4381,715828,66597,147503,5038,511788,278716,17,15009,"#D53E4F",0.093034919002889,639945678,0.00101335226873422,"SV","#00BFC4","SVc","#77CFF4"
"446","p2","fv1_NS_p2c12r3_C09",5376,719240,61153,137597,6237,412033,243818,24,11661,"#D53E4F",0.0850244702741783,639945678,0.00102717505457617,"SV","#00BFC4","SVc","#77CFF4"
"447","p2","fv1_NS_p2c12r4_N09",5633,748828,61256,128123,5471,495394,245412,18,11892,"#D53E4F",0.0818024967015122,639945678,0.00107314676760883,"SV","#00BFC4","SVc","#77CFF4"
"448","p2","fv1_NS_p2c12r5_J10",5526,367647,30748,66388,3268,206405,152548,13,4051,"#D53E4F",0.0836345733815317,639945678,0.000526143772803023,"SV","#00BFC4","SVc","#77CFF4"
"449","p2","fv1_NS_p2c1r3_H08",3887,520246,53232,100932,3625,603625,293402,18,17110,"#D53E4F",0.102320825148103,639945678,0.000729159049043582,"SV","#00BFC4","SVc","#77CFF4"
"450","p2","fv1_NS_p2c1r5_O09",5378,910590,91514,169426,6939,472756,279186,23,15366,"#D53E4F",0.10049967603422,639945678,0.00127806561649135,"SV","#00BFC4","SVc","#77CFF4"
"451","p2","fv1_NS_p2c1r6_K10",6276,866824,78986,157697,7605,398336,269667,17,8534,"#D53E4F",0.0911211503142506,639945678,0.00122941969089796,"SV","#00BFC4","SVc","#77CFF4"
"452","p2","fv1_NS_p2c1r7_G11",4700,669237,70071,110015,5554,436536,239279,18,13518,"#D53E4F",0.104702818284106,639945678,0.000935278500197367,"SV","#00BFC4","Arterial","#F27A81"
"453","p2","fv1_NS_p2c2r1_A07",3812,402834,39055,78630,3197,221460,188186,7,15983,"#D53E4F",0.0969506049638313,639945678,0.000568081151969602,"SV","#00BFC4","SVc","#77CFF4"
"454","p2","fv1_NS_p2c2r8_D12",6210,761030,94032,137543,5602,459475,269806,21,7483,"#D53E4F",0.123558861017305,639945678,0.00104102267339978,"SV","#00BFC4","SVc","#77CFF4"
"455","p2","fv1_NS_p2c4r2_O07",5315,476529,53003,97844,3398,318626,201337,16,8259,"#D53E4F",0.111227228563214,639945678,0.000661314572751759,"SV","#00BFC4","SVc","#77CFF4"
"456","p2","fv1_NS_p2c4r4_F09",6260,1046909,101273,201865,8785,507357,289125,21,10874,"#D53E4F",0.0967352463299102,639945678,0.00147524320465409,"SV","#00BFC4","SVc","#77CFF4"
"457","p2","fv1_NS_p2c4r6_N10",6724,972436,111849,186550,8182,442769,299488,23,6881,"#D53E4F",0.115019394592549,639945678,0.00134272653853984,"SV","#00BFC4","SVc","#77CFF4"
"458","p2","fv1_NS_p2c4r7_J11",5555,865045,112687,163123,7753,296937,248352,14,10382,"#D53E4F",0.130267211532348,639945678,0.00117405309239937,"SV","#00BFC4","SVc","#77CFF4"
"459","p2","fv1_NS_p2c5r3_L08",6207,687473,64470,135272,6383,339945,205879,11,7885,"#D53E4F",0.0937782283813328,639945678,0.000972468145172045,"SV","#00BFC4","SVc","#77CFF4"
"460","p2","fv1_NS_p2c6r1_E07",5145,761631,97553,162257,5386,419622,261783,26,15935,"#D53E4F",0.128084334802549,639945678,0.0010364506145496,"SV","#00BFC4","SVc","#77CFF4"
"461","p2","fv1_NS_p2c6r3_M08",4262,756880,91491,145716,4870,424023,242240,29,19259,"#D53E4F",0.120879135397949,639945678,0.00103849905270204,"SV","#00BFC4","SVc","#77CFF4"
"462","p2","fv1_NS_p2c6r4_H09",4523,739324,76174,116286,6570,469863,260011,15,20684,"#D53E4F",0.103031958924639,639945678,0.00103503061466514,"SV","#00BFC4","SVc","#77CFF4"
"463","p2","fv1_NS_p2c6r8_H12",5382,784371,104691,146110,7136,418255,259866,20,10019,"#D53E4F",0.133471278259905,639945678,0.00106077336808597,"SV","#00BFC4","SVc","#77CFF4"
"464","p2","fv1_NS_p2c7r6_A11",4676,973538,153759,173123,8390,358749,243412,23,19876,"#D53E4F",0.157938365015028,639945678,0.00127902792984891,"SV","#00BFC4","CV2","#F69BEB"
"465","p2","fv1_NS_p2c7r8_I12",5253,1049674,187689,217628,9053,368465,241605,24,12666,"#D53E4F",0.178806943870192,639945678,0.00134473356930775,"SV","#00BFC4","SVc","#77CFF4"
"466","p2","fv1_NS_p2c8r4_J09",6215,931233,77632,174013,8998,569138,271048,38,9529,"#D53E4F",0.0833647433026965,639945678,0.00133190678835393,"SV","#00BFC4","CV1","#8D71FC"
"467","p2","fv1_NS_p2c9r1_H07",3967,361856,49514,84189,2311,441954,225167,15,11870,"#D53E4F",0.136833436505129,639945678,0.000487790933788368,"SV","#00BFC4","SVc","#77CFF4"
"468","p2","fv1_NS_p2c9r2_D08",5380,784652,72347,152517,6688,626792,283272,26,12889,"#D53E4F",0.0922026579936074,639945678,0.00111168558461172,"SV","#00BFC4","SVc","#77CFF4"
"469","p2","fv1_NS_p2c9r4_K09",4719,673706,77044,133697,5733,447581,210985,16,16574,"#D53E4F",0.114358488717631,639945678,0.000931358898215273,"SV","#00BFC4","SVc","#77CFF4"
"470","p3","fv1_NS_p3c10r1_G13",4903,897892,110259,163948,6173,552526,320476,20,20864,"#F46D43",0.12279761931279,639945678,0.00122901655672158,"SV","#00BFC4","SVc","#77CFF4"
"471","p3","fv1_NS_p3c10r7_N17",4422,734187,146589,135186,5656,490203,324447,20,17456,"#F46D43",0.199661666578133,639945678,0.000917122611161947,"SV","#00BFC4","SVc","#77CFF4"
"472","p3","fv1_NS_p3c11r3_P14",4218,673268,88254,109464,3686,524802,280257,17,19620,"#F46D43",0.131083015975808,639945678,0.000913173247831023,"SV","#00BFC4","SVc","#77CFF4"
"473","p3","fv1_NS_p3c11r7_O17",4361,677843,98208,117775,5196,392496,271313,16,15709,"#F46D43",0.144883107150181,639945678,0.00090477600005856,"SV","#00BFC4","SVc","#77CFF4"
"474","p3","fv1_NS_p3c11r8_K18",4783,841832,107188,150942,5418,463899,292326,16,16973,"#F46D43",0.127327067633447,639945678,0.00114644016933318,"SV","#00BFC4","CV1","#8D71FC"
"475","p3","fv1_NS_p3c12r4_M15",6255,1009525,107517,182802,8333,486701,302136,14,12490,"#F46D43",0.1065025630866,639945678,0.00140725969475652,"SV","#00BFC4","SVc","#77CFF4"
"476","p3","fv1_NS_p3c1r1_N12",3922,500114,51437,109751,3230,642312,291709,24,14797,"#F46D43",0.102850550074583,639945678,0.000700553644839452,"SV","#00BFC4","SVc","#77CFF4"
"477","p3","fv1_NS_p3c1r5_N15",5165,254324,33209,48846,1865,180463,161278,6,2979,"#F46D43",0.130577531023419,639945678,0.000345382646695258,"SV","#00BFC4","SVc","#77CFF4"
"478","p3","fv1_NS_p3c2r4_C15",4315,307709,37528,95756,2389,632728,458720,23,8001,"#F46D43",0.121959383703434,639945678,0.000421985465723584,"SV","#00BFC4","SVc","#77CFF4"
"479","p3","fv1_NS_p3c2r7_G17",5008,597570,61731,143303,4310,515070,284660,20,8451,"#F46D43",0.103303378683669,639945678,0.000836527326110503,"SV","#00BFC4","SVc","#77CFF4"
"480","p3","fv1_NS_p3c3r3_H14",5800,671708,101762,129579,5424,357370,238795,17,7843,"#F46D43",0.151497376836363,639945678,0.000889671486853039,"SV","#00BFC4","SVc","#77CFF4"
"481","p3","fv1_NS_p3c3r4_D15",5489,824005,97596,153366,6847,479449,268354,23,11313,"#F46D43",0.118441028877252,639945678,0.00113363068588879,"SV","#00BFC4","CV1","#8D71FC"
"482","p3","fv1_NS_p3c4r4_E15",5439,518325,57242,83881,3817,320865,166197,19,7636,"#F46D43",0.110436502194569,639945678,0.000719911658726868,"SV","#00BFC4","SVc","#77CFF4"
"483","p3","fv1_NS_p3c4r5_A16",5457,934786,128081,166303,6277,553713,269008,27,16708,"#F46D43",0.137016386638225,639945678,0.00125871206059869,"SV","#00BFC4","SVc","#77CFF4"
"484","p3","fv1_NS_p3c4r6_M16",5457,689586,92951,122031,4063,458912,239602,19,8644,"#F46D43",0.134792469684709,639945678,0.000931305195522092,"SV","#00BFC4","SVc","#77CFF4"
"485","p3","fv1_NS_p3c5r7_J17",3957,668403,106593,132836,3913,427321,327563,22,20221,"#F46D43",0.159474149577426,639945678,0.000876958973701658,"SV","#00BFC4","SVc","#77CFF4"
"486","p3","fv1_NS_p3c6r2_O13",6460,723162,113075,133587,5694,294166,221973,18,5231,"#F46D43",0.156361921671769,639945678,0.000952257985168292,"SV","#00BFC4","CV2","#F69BEB"
"487","p3","fv1_NS_p3c6r6_O16",6181,562126,84324,96757,4233,243422,166294,8,5148,"#F46D43",0.150009072699003,639945678,0.000745967741180076,"SV","#00BFC4","CV2","#F69BEB"
"488","p3","fv1_NS_p3c6r7_K17",5952,438784,65096,79264,3497,251872,167322,14,3960,"#F46D43",0.148355455075846,639945678,0.00058353334814043,"SV","#00BFC4","SVc","#77CFF4"
"489","p3","fv1_NS_p3c7r2_P13",3854,888299,127702,166688,6676,188734,297912,16,26309,"#F46D43",0.143760152831423,639945678,0.00118683746928261,"SV","#00BFC4","CV2","#F69BEB"
"490","p3","fv1_NS_p3c7r3_L14",4809,695068,81810,132456,6352,608591,238425,23,23243,"#F46D43",0.117700714174728,639945678,0.000957222523084611,"SV","#00BFC4","SVc","#77CFF4"
"491","p3","fv1_NS_p3c7r6_P16",4394,753231,101031,117905,5203,464453,299114,27,17661,"#F46D43",0.134130167239532,639945678,0.00101792279228863,"SV","#00BFC4","SVc","#77CFF4"
"492","p3","fv1_NS_p3c8r1_E13",6344,963257,134999,179672,8982,352584,230653,30,9868,"#F46D43",0.140148475432828,639945678,0.00129229786382157,"SV","#00BFC4","CV2","#F69BEB"
"493","p3","fv1_NS_p3c9r4_J15",5543,704182,103656,125514,5174,342020,242737,14,14209,"#F46D43",0.147200581667807,639945678,0.000937349274070187,"SV","#00BFC4","SVc","#77CFF4"
"494","p3","fv1_NS_p3c9r5_F16",4688,693027,78053,124030,6041,596160,283824,16,18517,"#F46D43",0.112626203596685,639945678,0.000959911133258107,"SV","#00BFC4","SVc","#77CFF4"
"495","p3","fv1_NS_p3c9r6_B17",5718,671975,86263,130530,6559,343883,263564,17,9258,"#F46D43",0.12837233528033,639945678,0.000914279419023667,"SV","#00BFC4","SVc","#77CFF4"
"496","p4","fv1_NS_p4c10r2_A20",5697,881727,77616,168038,8602,489600,289754,30,11806,"#FDAE61",0.0880272465286874,639945678,0.00125477808816543,"SV","#00BFC4","SVc","#77CFF4"
"497","p4","fv1_NS_p4c10r5_E22",5106,590676,37986,143002,6070,833448,300558,25,9278,"#FDAE61",0.06430936757207,639945678,0.000862842508619233,"SV","#00BFC4","SVc","#77CFF4"
"498","p4","fv1_NS_p4c10r8_H24",4265,532165,44728,108738,4048,660045,295152,16,8813,"#FDAE61",0.0840491201037272,639945678,0.000761041616454849,"SV","#00BFC4","CV1","#8D71FC"
"499","p4","fv1_NS_p4c11r2_B20",7366,800845,73727,149889,7690,403598,244799,21,4423,"#FDAE61",0.0920615100300308,639945678,0.00113479036517883,"SV","#00BFC4","CV1","#8D71FC"
"500","p4","fv1_NS_p4c1r4_P20",4155,449173,46028,97308,3288,544789,293718,10,11238,"#FDAE61",0.102472766617762,639945678,0.000629514626616867,"SV","#00BFC4","SVc","#77CFF4"
"501","p4","fv1_NS_p4c2r1_N18",6246,858747,99226,151414,8187,590910,331982,26,7971,"#FDAE61",0.115547419670753,639945678,0.00118524704693757,"SV","#00BFC4","SVc","#77CFF4"
"502","p4","fv1_NS_p4c2r5_M21",6501,703103,64154,128705,6328,635743,271988,24,5665,"#FDAE61",0.0912440993709314,639945678,0.000997337962749367,"SV","#00BFC4","SVc","#77CFF4"
"503","p4","fv1_NS_p4c2r8_P23",4289,650000,63361,66684,4319,199260,250664,10,12927,"#FDAE61",0.0974784615384615,639945678,0.000915752606851061,"SV","#00BFC4","CV1","#8D71FC"
"504","p4","fv1_NS_p4c3r3_F20",5507,997543,96288,181349,7452,523716,322024,25,11429,"#FDAE61",0.0965251623238297,639945678,0.00140611352144804,"SV","#00BFC4","CV2","#F69BEB"
"505","p4","fv1_NS_p4c3r4_B21",4377,510232,49550,104571,4510,645841,259886,13,11177,"#FDAE61",0.0971126859938224,639945678,0.000719290669810801,"SV","#00BFC4","SVc","#77CFF4"
"506","p4","fv1_NS_p4c3r5_N21",5937,703332,67110,135235,5892,630384,310847,23,8466,"#FDAE61",0.0954172424971422,639945678,0.00099307668111881,"SV","#00BFC4","SVc","#77CFF4"
